reason,machine,breakTime,nextBreak
Machine Breakdown,13M,22-03-2019 21:43:26,22-03-2019 21:43:35
Machine Breakdown,13M,22-03-2019 21:43:35,23-03-2019 06:36:41
Heat check,13M,23-03-2019 06:36:41,23-03-2019 06:45:49
Heat check,13M,23-03-2019 06:45:49,23-03-2019 07:20:51
Machine Breakdown,13M,23-03-2019 07:20:51,23-03-2019 08:06:16
Heat check,13M,23-03-2019 08:06:16,23-03-2019 08:13:49
Heat check,13M,23-03-2019 08:13:49,23-03-2019 09:06:05
Machine Breakdown,13M,23-03-2019 09:06:05,23-03-2019 09:12:22
Machine Breakdown,13M,23-03-2019 09:12:22,23-03-2019 09:32:39
Heat check,13M,23-03-2019 09:32:39,23-03-2019 11:35:14
Machine Breakdown,13M,23-03-2019 11:35:14,23-03-2019 11:43:20
Heat check,13M,23-03-2019 11:43:20,23-03-2019 14:46:41
Heat check,13M,23-03-2019 14:46:41,23-03-2019 15:07:47
Heat check,13M,23-03-2019 15:07:47,23-03-2019 15:35:31
Heat check,13M,23-03-2019 15:35:31,23-03-2019 17:27:12
Machine Breakdown,13M,23-03-2019 17:27:12,23-03-2019 17:48:18
Heat check,13M,23-03-2019 17:48:18,23-03-2019 18:49:29
Machine Breakdown,13M,23-03-2019 18:49:29,23-03-2019 19:25:49
Machine Breakdown,13M,23-03-2019 19:25:49,23-03-2019 19:28:07
Machine Breakdown,13M,23-03-2019 19:28:07,23-03-2019 19:43:13
Heat check,13M,23-03-2019 19:43:13,23-03-2019 21:04:01
Heat check,13M,23-03-2019 21:04:01,23-03-2019 21:18:18
Heat check,13M,23-03-2019 21:18:18,25-03-2019 06:16:55
Machine Breakdown,13M,25-03-2019 06:16:55,25-03-2019 06:17:03
Machine Breakdown,13M,25-03-2019 06:17:03,25-03-2019 06:17:17
Machine Breakdown,13M,25-03-2019 06:17:17,25-03-2019 06:17:44
Machine Breakdown,13M,25-03-2019 06:17:44,25-03-2019 06:17:53
Machine Breakdown,13M,25-03-2019 06:17:53,25-03-2019 06:18:12
Machine Breakdown,13M,25-03-2019 06:18:12,25-03-2019 06:18:27
Machine Breakdown,13M,25-03-2019 06:18:27,25-03-2019 06:19:15
Machine Breakdown,13M,25-03-2019 06:19:15,25-03-2019 06:19:26
Machine Breakdown,13M,25-03-2019 06:19:26,25-03-2019 06:19:37
Machine Breakdown,13M,25-03-2019 06:19:37,25-03-2019 06:19:44
Machine Breakdown,13M,25-03-2019 06:19:44,25-03-2019 06:20:30
Machine Breakdown,13M,25-03-2019 06:20:30,25-03-2019 06:20:37
Machine Breakdown,13M,25-03-2019 06:20:37,25-03-2019 06:20:43
Machine Breakdown,13M,25-03-2019 06:20:43,25-03-2019 06:20:55
Machine Breakdown,13M,25-03-2019 06:20:55,25-03-2019 06:21:34
Machine Breakdown,13M,25-03-2019 06:21:34,25-03-2019 06:21:49
Machine Breakdown,13M,25-03-2019 06:21:49,25-03-2019 06:21:56
Machine Breakdown,13M,25-03-2019 06:21:56,25-03-2019 06:22:11
Machine Breakdown,13M,25-03-2019 06:22:11,25-03-2019 06:22:20
Machine Breakdown,13M,25-03-2019 06:22:20,25-03-2019 06:22:27
Machine Breakdown,13M,25-03-2019 06:22:27,25-03-2019 06:22:39
Machine Breakdown,13M,25-03-2019 06:22:39,25-03-2019 06:22:48
Machine Breakdown,13M,25-03-2019 06:22:48,25-03-2019 06:22:55
Machine Breakdown,13M,25-03-2019 06:22:55,25-03-2019 06:23:02
Machine Breakdown,13M,25-03-2019 06:23:02,25-03-2019 06:23:52
Machine Breakdown,13M,25-03-2019 06:23:52,25-03-2019 06:24:03
Machine Breakdown,13M,25-03-2019 06:24:03,25-03-2019 06:24:23
Machine Breakdown,13M,25-03-2019 06:24:23,25-03-2019 06:24:32
Machine Breakdown,13M,25-03-2019 06:24:32,25-03-2019 06:24:47
Machine Breakdown,13M,25-03-2019 06:24:47,25-03-2019 06:24:55
Machine Breakdown,13M,25-03-2019 06:24:55,25-03-2019 06:25:02
Machine Breakdown,13M,25-03-2019 06:25:02,25-03-2019 06:25:11
Machine Breakdown,13M,25-03-2019 06:25:11,25-03-2019 06:25:38
Machine Breakdown,13M,25-03-2019 06:25:38,25-03-2019 06:25:48
Machine Breakdown,13M,25-03-2019 06:25:48,25-03-2019 06:26:05
Machine Breakdown,13M,25-03-2019 06:26:05,25-03-2019 06:26:16
Machine Breakdown,13M,25-03-2019 06:26:16,25-03-2019 06:26:26
Machine Breakdown,13M,25-03-2019 06:26:26,25-03-2019 06:26:33
Machine Breakdown,13M,25-03-2019 06:26:33,25-03-2019 06:26:51
Machine Breakdown,13M,25-03-2019 06:26:51,25-03-2019 06:26:58
Machine Breakdown,13M,25-03-2019 06:26:58,25-03-2019 06:29:31
Machine Breakdown,13M,25-03-2019 06:29:31,25-03-2019 06:34:31
Machine Breakdown,13M,25-03-2019 06:34:31,25-03-2019 06:36:55
Machine Breakdown,13M,25-03-2019 06:36:55,25-03-2019 06:37:22
Machine Breakdown,13M,25-03-2019 06:37:22,25-03-2019 06:37:53
Machine Breakdown,13M,25-03-2019 06:37:53,25-03-2019 06:38:06
Machine Breakdown,13M,25-03-2019 06:38:06,25-03-2019 06:39:55
Machine Breakdown,13M,25-03-2019 06:39:55,25-03-2019 06:40:07
Machine Breakdown,13M,25-03-2019 06:40:07,25-03-2019 06:40:30
Machine Breakdown,13M,25-03-2019 06:40:30,25-03-2019 06:40:48
Machine Breakdown,13M,25-03-2019 06:40:48,25-03-2019 06:41:11
Machine Breakdown,13M,25-03-2019 06:41:11,25-03-2019 06:41:25
Machine Breakdown,13M,25-03-2019 06:41:25,25-03-2019 06:41:37
Machine Breakdown,13M,25-03-2019 06:41:37,25-03-2019 06:41:46
Machine Breakdown,13M,25-03-2019 06:41:46,25-03-2019 07:40:32
Heat check,13M,25-03-2019 07:40:32,25-03-2019 08:17:49
Overheat,13M,25-03-2019 08:17:49,25-03-2019 10:50:25
Heat check,13M,25-03-2019 10:50:25,25-03-2019 11:00:52
Heat check,13M,25-03-2019 11:00:52,25-03-2019 11:01:56
Heat check,13M,25-03-2019 11:01:56,25-03-2019 12:17:37
Machine Breakdown,13M,25-03-2019 12:17:37,25-03-2019 13:23:17
Heat check,13M,25-03-2019 13:23:17,25-03-2019 14:55:29
Heat check,13M,25-03-2019 14:55:29,25-03-2019 15:10:21
Heat check,13M,25-03-2019 15:10:21,25-03-2019 15:21:12
Heat check,13M,25-03-2019 15:21:12,25-03-2019 15:30:18
Machine Breakdown,13M,25-03-2019 15:30:18,25-03-2019 16:17:11
Heat check,13M,25-03-2019 16:17:11,25-03-2019 16:25:21
Heat check,13M,25-03-2019 16:25:21,25-03-2019 17:53:02
Heat check,13M,25-03-2019 17:53:02,25-03-2019 17:59:03
Machine Breakdown,13M,25-03-2019 17:59:03,25-03-2019 18:03:47
Machine Breakdown,13M,25-03-2019 18:03:47,25-03-2019 21:20:16
Machine Breakdown,13M,25-03-2019 21:20:16,26-03-2019 06:05:48
Heat check,13M,26-03-2019 06:05:48,26-03-2019 06:05:57
Heat check,13M,26-03-2019 06:05:57,26-03-2019 06:08:04
Heat check,13M,26-03-2019 06:08:04,26-03-2019 06:08:15
Heat check,13M,26-03-2019 06:08:15,26-03-2019 06:54:08
Heat check,13M,26-03-2019 06:54:08,26-03-2019 07:05:09
Heat check,13M,26-03-2019 07:05:09,26-03-2019 07:34:17
Heat check,13M,26-03-2019 07:34:17,26-03-2019 08:48:14
Machine Breakdown,13M,26-03-2019 08:48:14,26-03-2019 09:21:08
Heat check,13M,26-03-2019 09:21:08,26-03-2019 09:36:35
Heat check,13M,26-03-2019 09:36:35,26-03-2019 09:40:43
Heat check,13M,26-03-2019 09:40:43,26-03-2019 10:35:52
Heat check,13M,26-03-2019 10:35:52,26-03-2019 10:38:39
Heat check,13M,26-03-2019 10:38:39,26-03-2019 12:04:12
Heat check,13M,26-03-2019 12:04:12,26-03-2019 12:10:11
Heat check,13M,26-03-2019 12:10:11,26-03-2019 14:58:29
Heat check,13M,26-03-2019 14:58:29,26-03-2019 15:32:37
Heat check,13M,26-03-2019 15:32:37,26-03-2019 15:32:53
Heat check,13M,26-03-2019 15:32:53,26-03-2019 15:46:01
Heat check,13M,26-03-2019 15:46:01,26-03-2019 15:51:38
Heat check,13M,26-03-2019 15:51:38,26-03-2019 18:07:59
Heat check,13M,26-03-2019 18:07:59,26-03-2019 18:17:44
Heat check,13M,26-03-2019 18:17:44,26-03-2019 18:58:13
Machine Breakdown,13M,26-03-2019 18:58:13,26-03-2019 19:03:18
Heat check,13M,26-03-2019 19:03:18,26-03-2019 19:39:00
Heat check,13M,26-03-2019 19:39:00,26-03-2019 20:36:17
Heat check,13M,26-03-2019 20:36:17,27-03-2019 06:32:00
Heat check,13M,27-03-2019 06:32:00,27-03-2019 06:37:00
Heat check,13M,27-03-2019 06:37:00,27-03-2019 07:16:51
Heat check,13M,27-03-2019 07:16:51,27-03-2019 07:17:33
Heat check,13M,27-03-2019 07:17:33,27-03-2019 07:19:57
Heat check,13M,27-03-2019 07:19:57,27-03-2019 07:42:54
Heat check,13M,27-03-2019 07:42:54,27-03-2019 08:42:59
Machine Breakdown,13M,27-03-2019 08:42:59,27-03-2019 09:15:05
Machine Breakdown,13M,27-03-2019 09:15:05,27-03-2019 09:25:31
Machine Breakdown,13M,27-03-2019 09:25:31,27-03-2019 09:57:29
Machine Breakdown,13M,27-03-2019 09:57:29,27-03-2019 10:48:16
Machine Breakdown,13M,27-03-2019 10:48:16,27-03-2019 12:25:32
Heat check,13M,27-03-2019 12:25:32,27-03-2019 15:42:15
Heat check,13M,27-03-2019 15:42:15,27-03-2019 15:49:27
Machine Breakdown,13M,27-03-2019 15:49:27,27-03-2019 18:21:21
Heat check,13M,27-03-2019 18:21:21,27-03-2019 19:53:32
Heat check,13M,27-03-2019 19:53:32,27-03-2019 20:55:31
Machine Breakdown,13M,27-03-2019 20:55:31,28-03-2019 06:04:56
Machine Breakdown,13M,28-03-2019 06:04:56,28-03-2019 06:05:03
Machine Breakdown,13M,28-03-2019 06:05:03,28-03-2019 06:14:01
Machine Breakdown,13M,28-03-2019 06:14:01,28-03-2019 06:14:09
Machine Breakdown,13M,28-03-2019 06:14:09,28-03-2019 06:22:15
Heat check,13M,28-03-2019 06:22:15,28-03-2019 06:26:52
Heat check,13M,28-03-2019 06:26:52,28-03-2019 06:57:35
Heat check,13M,28-03-2019 06:57:35,28-03-2019 07:02:27
Heat check,13M,28-03-2019 07:02:27,28-03-2019 08:39:32
Heat check,13M,28-03-2019 08:39:32,28-03-2019 08:41:29
Heat check,13M,28-03-2019 08:41:29,28-03-2019 09:08:45
Heat check,13M,28-03-2019 09:08:45,28-03-2019 09:59:25
Machine Breakdown,13M,28-03-2019 09:59:25,28-03-2019 10:25:26
Heat check,13M,28-03-2019 10:25:26,28-03-2019 11:41:59
Machine Breakdown,13M,28-03-2019 11:41:59,28-03-2019 13:21:08
Heat check,13M,28-03-2019 13:21:08,28-03-2019 13:30:18
Heat check,13M,28-03-2019 13:30:18,28-03-2019 14:40:30
Heat check,13M,28-03-2019 14:40:30,28-03-2019 14:58:10
Heat check,13M,28-03-2019 14:58:10,28-03-2019 15:08:05
Heat check,13M,28-03-2019 15:08:05,28-03-2019 15:14:37
Heat check,13M,28-03-2019 15:14:37,28-03-2019 16:29:36
Heat check,13M,28-03-2019 16:29:36,28-03-2019 17:34:44
Machine Breakdown,13M,28-03-2019 17:34:44,28-03-2019 17:48:57
Heat check,13M,28-03-2019 17:48:57,28-03-2019 18:30:31
Heat check,13M,28-03-2019 18:30:31,29-03-2019 06:00:35
Machine Breakdown,13M,29-03-2019 06:00:35,29-03-2019 06:00:47
Machine Breakdown,13M,29-03-2019 06:00:47,29-03-2019 06:02:10
Machine Breakdown,13M,29-03-2019 06:02:10,29-03-2019 06:02:21
Machine Breakdown,14M,29-03-2019 06:02:21,29-03-2019 06:10:05
Machine Breakdown,14M,29-03-2019 06:10:05,29-03-2019 06:17:28
Machine Breakdown,14M,29-03-2019 06:17:28,29-03-2019 06:17:35
Machine Breakdown,14M,29-03-2019 06:17:35,29-03-2019 06:40:07
Heat check,14M,29-03-2019 06:40:07,29-03-2019 07:12:53
Machine Breakdown,14M,29-03-2019 07:12:53,29-03-2019 08:10:02
Machine Breakdown,14M,29-03-2019 08:10:02,29-03-2019 08:53:08
Heat check,14M,29-03-2019 08:53:08,29-03-2019 09:56:56
Heat check,14M,29-03-2019 09:56:56,29-03-2019 09:58:36
Machine Breakdown,14M,29-03-2019 09:58:36,29-03-2019 09:58:46
Machine Breakdown,14M,29-03-2019 09:58:46,29-03-2019 10:05:56
Machine Breakdown,14M,29-03-2019 10:05:56,29-03-2019 10:36:50
Heat check,14M,29-03-2019 10:36:50,29-03-2019 12:13:42
Machine Breakdown,14M,29-03-2019 12:13:42,29-03-2019 12:47:20
Machine Breakdown,14M,29-03-2019 12:47:20,29-03-2019 13:30:48
Machine Breakdown,14M,29-03-2019 13:30:48,29-03-2019 13:39:35
Machine Breakdown,14M,29-03-2019 13:39:35,29-03-2019 14:23:04
Heat check,14M,29-03-2019 14:23:04,29-03-2019 14:24:37
Heat check,14M,29-03-2019 14:24:37,29-03-2019 14:24:53
Heat check,14M,29-03-2019 14:24:53,29-03-2019 14:30:37
Heat check,14M,29-03-2019 14:30:37,29-03-2019 14:37:01
Machine Breakdown,14M,29-03-2019 14:37:01,29-03-2019 15:43:46
Heat check,14M,29-03-2019 15:43:46,29-03-2019 15:46:30
Heat check,14M,29-03-2019 15:46:30,29-03-2019 16:09:11
Heat check,14M,29-03-2019 16:09:11,29-03-2019 16:54:34
Machine Breakdown,14M,29-03-2019 16:54:34,29-03-2019 17:26:53
Machine Breakdown,14M,29-03-2019 17:26:53,29-03-2019 17:48:01
Heat check,14M,29-03-2019 17:48:01,29-03-2019 17:58:22
Heat check,14M,29-03-2019 17:58:22,29-03-2019 18:05:37
Overheat,14M,29-03-2019 18:05:37,29-03-2019 20:32:02
Overheat,14M,29-03-2019 20:32:02,30-03-2019 06:04:52
Machine Breakdown,14M,30-03-2019 06:04:52,30-03-2019 06:05:01
Machine Breakdown,14M,30-03-2019 06:05:01,30-03-2019 06:16:02
Heat check,14M,30-03-2019 06:16:02,30-03-2019 06:25:16
Heat check,14M,30-03-2019 06:25:16,30-03-2019 06:27:23
Heat check,14M,30-03-2019 06:27:23,30-03-2019 06:44:33
Heat check,14M,30-03-2019 06:44:33,30-03-2019 08:16:29
Heat check,14M,30-03-2019 08:16:29,30-03-2019 10:03:13
Heat check,14M,30-03-2019 10:03:13,30-03-2019 10:06:07
Heat check,14M,30-03-2019 10:06:07,30-03-2019 14:41:16
Heat check,14M,30-03-2019 14:41:16,30-03-2019 14:41:30
Machine Breakdown,14M,30-03-2019 14:41:30,30-03-2019 15:09:49
Heat check,14M,30-03-2019 15:09:49,30-03-2019 16:01:28
Machine Breakdown,14M,30-03-2019 16:01:28,30-03-2019 16:34:44
Heat check,14M,30-03-2019 16:34:44,30-03-2019 16:49:30
Heat check,14M,30-03-2019 16:49:30,30-03-2019 17:44:29
Machine Breakdown,14M,30-03-2019 17:44:29,30-03-2019 20:45:10
Heat check,14M,30-03-2019 20:45:10,01-04-2019 09:06:04
Heat check,14M,01-04-2019 09:06:04,01-04-2019 09:06:58
Machine Breakdown,14M,01-04-2019 09:06:58,01-04-2019 09:08:10
Heat check,14M,01-04-2019 09:08:10,01-04-2019 09:18:32
Machine Breakdown,14M,01-04-2019 09:18:32,01-04-2019 09:57:08
Heat check,14M,01-04-2019 09:57:08,01-04-2019 12:00:16
Heat check,14M,01-04-2019 12:00:16,01-04-2019 15:08:20
Heat check,14M,01-04-2019 15:08:20,01-04-2019 15:24:30
Heat check,14M,01-04-2019 15:24:30,01-04-2019 15:35:09
Heat check,14M,01-04-2019 15:35:09,01-04-2019 18:14:10
Heat check,14M,01-04-2019 18:14:10,01-04-2019 18:23:37
Heat check,14M,01-04-2019 18:23:37,01-04-2019 18:28:24
Heat check,14M,01-04-2019 18:28:24,01-04-2019 19:44:29
Heat check,14M,01-04-2019 19:44:29,01-04-2019 21:05:11
Heat check,14M,01-04-2019 21:05:11,01-04-2019 21:24:52
Heat check,14M,01-04-2019 21:24:52,02-04-2019 06:11:04
Machine Breakdown,14M,02-04-2019 06:11:04,02-04-2019 06:11:13
Machine Breakdown,14M,02-04-2019 06:11:13,02-04-2019 07:42:28
Machine Breakdown,14M,02-04-2019 07:42:28,02-04-2019 08:38:31
Heat check,14M,02-04-2019 08:38:31,02-04-2019 09:12:33
Machine Breakdown,14M,02-04-2019 09:12:33,02-04-2019 09:13:26
Machine Breakdown,14M,02-04-2019 09:13:26,02-04-2019 09:13:47
Machine Breakdown,14M,02-04-2019 09:13:47,02-04-2019 14:25:32
Heat check,14M,02-04-2019 14:25:32,02-04-2019 14:29:19
Machine Breakdown,14M,02-04-2019 14:29:19,02-04-2019 14:41:15
Heat check,14M,02-04-2019 14:41:15,02-04-2019 14:53:14
Machine Breakdown,14M,02-04-2019 14:53:14,02-04-2019 15:20:12
Heat check,14M,02-04-2019 15:20:12,02-04-2019 15:30:08
Heat check,14M,02-04-2019 15:30:08,02-04-2019 16:04:24
Heat check,14M,02-04-2019 16:04:24,02-04-2019 18:57:56
Machine Breakdown,14M,02-04-2019 18:57:56,02-04-2019 19:05:11
Machine Breakdown,14M,02-04-2019 19:05:11,02-04-2019 19:20:58
Heat check,14M,02-04-2019 19:20:58,03-04-2019 06:04:36
Machine Breakdown,14M,03-04-2019 06:04:36,03-04-2019 06:06:02
Machine Breakdown,14M,03-04-2019 06:06:02,03-04-2019 06:06:11
Machine Breakdown,14M,03-04-2019 06:06:11,03-04-2019 06:27:41
Heat check,14M,03-04-2019 06:27:41,03-04-2019 06:46:58
Heat check,14M,03-04-2019 06:46:58,03-04-2019 07:05:35
Heat check,14M,03-04-2019 07:05:35,03-04-2019 07:06:50
Heat check,14M,03-04-2019 07:06:50,03-04-2019 07:21:17
Heat check,14M,03-04-2019 07:21:17,03-04-2019 07:27:44
Heat check,14M,03-04-2019 07:27:44,03-04-2019 08:40:21
Heat check,14M,03-04-2019 08:40:21,03-04-2019 09:56:34
Heat check,14M,03-04-2019 09:56:34,03-04-2019 10:11:20
Heat check,14M,03-04-2019 10:11:20,03-04-2019 11:03:38
Machine Breakdown,14M,03-04-2019 11:03:38,03-04-2019 11:19:35
Machine Breakdown,14M,03-04-2019 11:19:35,03-04-2019 11:19:43
Machine Breakdown,14M,03-04-2019 11:19:43,03-04-2019 11:35:37
Heat check,14M,03-04-2019 11:35:37,03-04-2019 11:42:34
Heat check,14M,03-04-2019 11:42:34,03-04-2019 13:22:56
Machine Breakdown,14M,03-04-2019 13:22:56,03-04-2019 14:24:29
Heat check,14M,03-04-2019 14:24:29,03-04-2019 14:35:26
Machine Breakdown,14M,03-04-2019 14:35:26,03-04-2019 14:43:13
Machine Breakdown,14M,03-04-2019 14:43:13,03-04-2019 15:10:39
Heat check,14M,03-04-2019 15:10:39,03-04-2019 15:16:44
Heat check,14M,03-04-2019 15:16:44,03-04-2019 15:17:21
Heat check,14M,03-04-2019 15:17:21,03-04-2019 15:39:12
Heat check,14M,03-04-2019 15:39:12,03-04-2019 15:39:45
Machine Breakdown,14M,03-04-2019 15:39:45,03-04-2019 16:25:06
Heat check,14M,03-04-2019 16:25:06,03-04-2019 16:38:49
Heat check,14M,03-04-2019 16:38:49,03-04-2019 17:39:15
Machine Breakdown,14M,03-04-2019 17:39:15,03-04-2019 18:01:22
Heat check,14M,03-04-2019 18:01:22,03-04-2019 19:33:33
Heat check,14M,03-04-2019 19:33:33,03-04-2019 21:11:03
Machine Breakdown,14M,03-04-2019 21:11:03,04-04-2019 06:03:55
Machine Breakdown,14M,04-04-2019 06:03:55,04-04-2019 06:04:04
Machine Breakdown,14M,04-04-2019 06:04:04,04-04-2019 06:52:53
Heat check,14M,04-04-2019 06:52:53,04-04-2019 07:11:20
Heat check,14M,04-04-2019 07:11:20,04-04-2019 07:16:30
Heat check,14M,04-04-2019 07:16:30,04-04-2019 07:20:18
Heat check,14M,04-04-2019 07:20:18,04-04-2019 07:24:12
Heat check,14M,04-04-2019 07:24:12,04-04-2019 08:52:14
Machine Breakdown,14M,04-04-2019 08:52:14,04-04-2019 08:57:55
Machine Breakdown,14M,04-04-2019 08:57:55,04-04-2019 11:35:51
Heat check,14M,04-04-2019 11:35:51,04-04-2019 13:21:50
Heat check,14M,04-04-2019 13:21:50,04-04-2019 13:36:50
Heat check,14M,04-04-2019 13:36:50,04-04-2019 15:40:51
Heat check,14M,04-04-2019 15:40:51,04-04-2019 16:11:08
Heat check,14M,04-04-2019 16:11:08,04-04-2019 17:57:40
Heat check,14M,04-04-2019 17:57:40,04-04-2019 18:18:32
Heat check,14M,04-04-2019 18:18:32,04-04-2019 18:39:36
Heat check,14M,04-04-2019 18:39:36,04-04-2019 19:15:13
Heat check,14M,04-04-2019 19:15:13,05-04-2019 06:02:45
Machine Breakdown,14M,05-04-2019 06:02:45,05-04-2019 06:02:58
Machine Breakdown,14M,05-04-2019 06:02:58,05-04-2019 06:07:45
Machine Breakdown,14M,05-04-2019 06:07:45,05-04-2019 06:08:39
Machine Breakdown,14M,05-04-2019 06:08:39,05-04-2019 06:12:36
Machine Breakdown,14M,05-04-2019 06:12:36,05-04-2019 06:12:41
Machine Breakdown,14M,05-04-2019 06:12:41,05-04-2019 06:12:54
Machine Breakdown,14M,05-04-2019 06:12:54,05-04-2019 06:13:08
Machine Breakdown,14M,05-04-2019 06:13:08,05-04-2019 06:28:54
Heat check,14M,05-04-2019 06:28:54,05-04-2019 06:34:52
Heat check,14M,05-04-2019 06:34:52,05-04-2019 06:43:44
Heat check,14M,05-04-2019 06:43:44,05-04-2019 06:47:41
Heat check,14M,05-04-2019 06:47:41,05-04-2019 06:54:19
Heat check,14M,05-04-2019 06:54:19,05-04-2019 07:08:54
Heat check,14M,05-04-2019 07:08:54,05-04-2019 07:16:13
Heat check,14M,05-04-2019 07:16:13,05-04-2019 08:09:13
Heat check,14M,05-04-2019 08:09:13,05-04-2019 09:02:34
Machine Breakdown,14M,05-04-2019 09:02:34,05-04-2019 09:15:50
Heat check,14M,05-04-2019 09:15:50,05-04-2019 09:57:46
Machine Breakdown,14M,05-04-2019 09:57:46,05-04-2019 10:27:11
Machine Breakdown,14M,05-04-2019 10:27:11,05-04-2019 11:38:32
Heat check,14M,05-04-2019 11:38:32,05-04-2019 11:39:14
Heat check,14M,05-04-2019 11:39:14,05-04-2019 11:39:41
Heat check,14M,05-04-2019 11:39:41,05-04-2019 11:41:10
Heat check,14M,05-04-2019 11:41:10,05-04-2019 11:44:15
Heat check,14M,05-04-2019 11:44:15,05-04-2019 12:14:07
Heat check,14M,05-04-2019 12:14:07,05-04-2019 12:35:50
Machine Breakdown,14M,05-04-2019 12:35:50,05-04-2019 14:05:37
Heat check,14M,05-04-2019 14:05:37,05-04-2019 14:38:33
Machine Breakdown,14M,05-04-2019 14:38:33,05-04-2019 14:38:45
Machine Breakdown,14M,05-04-2019 14:38:45,05-04-2019 14:39:11
Machine Breakdown,14M,05-04-2019 14:39:11,05-04-2019 14:39:18
Machine Breakdown,14M,05-04-2019 14:39:18,05-04-2019 14:39:24
Machine Breakdown,14M,05-04-2019 14:39:24,05-04-2019 14:39:31
Machine Breakdown,14M,05-04-2019 14:39:31,05-04-2019 14:39:32
Machine Breakdown,14M,05-04-2019 14:39:32,05-04-2019 14:39:49
Machine Breakdown,15M,05-04-2019 14:39:49,05-04-2019 14:40:11
Machine Breakdown,15M,05-04-2019 14:40:11,05-04-2019 14:40:25
Machine Breakdown,15M,05-04-2019 14:40:25,05-04-2019 14:41:25
Machine Breakdown,15M,05-04-2019 14:41:25,05-04-2019 14:41:27
Machine Breakdown,15M,05-04-2019 14:41:27,05-04-2019 14:41:35
Machine Breakdown,15M,05-04-2019 14:41:35,05-04-2019 14:41:37
Machine Breakdown,15M,05-04-2019 14:41:37,05-04-2019 14:41:45
Machine Breakdown,15M,05-04-2019 14:41:45,05-04-2019 14:41:52
Machine Breakdown,15M,05-04-2019 14:41:52,05-04-2019 14:42:28
Machine Breakdown,15M,05-04-2019 14:42:28,05-04-2019 14:42:29
Machine Breakdown,15M,05-04-2019 14:42:29,05-04-2019 14:42:41
Machine Breakdown,15M,05-04-2019 14:42:41,05-04-2019 14:42:41
Machine Breakdown,15M,05-04-2019 14:42:41,05-04-2019 14:42:48
Machine Breakdown,15M,05-04-2019 14:42:48,05-04-2019 14:42:53
Machine Breakdown,15M,05-04-2019 14:42:53,05-04-2019 14:42:57
Machine Breakdown,15M,05-04-2019 14:42:57,05-04-2019 14:43:00
Machine Breakdown,15M,05-04-2019 14:43:00,05-04-2019 14:43:04
Machine Breakdown,15M,05-04-2019 14:43:04,05-04-2019 14:43:16
Machine Breakdown,15M,05-04-2019 14:43:16,05-04-2019 14:43:28
Machine Breakdown,15M,05-04-2019 14:43:28,05-04-2019 14:43:36
Machine Breakdown,15M,05-04-2019 14:43:36,05-04-2019 14:44:17
Machine Breakdown,15M,05-04-2019 14:44:17,05-04-2019 14:44:32
Machine Breakdown,15M,05-04-2019 14:44:32,05-04-2019 14:44:52
Machine Breakdown,15M,05-04-2019 14:44:52,05-04-2019 16:36:19
Heat check,15M,05-04-2019 16:36:19,05-04-2019 16:45:59
Heat check,15M,05-04-2019 16:45:59,05-04-2019 17:45:06
Heat check,15M,05-04-2019 17:45:06,05-04-2019 18:02:37
Heat check,15M,05-04-2019 18:02:37,05-04-2019 18:04:40
Heat check,15M,05-04-2019 18:04:40,05-04-2019 18:16:17
Heat check,15M,05-04-2019 18:16:17,05-04-2019 18:25:37
Heat check,15M,05-04-2019 18:25:37,05-04-2019 18:25:54
Heat check,15M,05-04-2019 18:25:54,05-04-2019 18:29:21
Machine Breakdown,15M,05-04-2019 18:29:21,05-04-2019 18:29:29
Machine Breakdown,15M,05-04-2019 18:29:29,05-04-2019 18:29:36
Machine Breakdown,15M,05-04-2019 18:29:36,05-04-2019 18:29:44
Machine Breakdown,15M,05-04-2019 18:29:44,05-04-2019 18:30:05
Machine Breakdown,15M,05-04-2019 18:30:05,05-04-2019 18:30:12
Machine Breakdown,15M,05-04-2019 18:30:12,05-04-2019 18:30:17
Machine Breakdown,15M,05-04-2019 18:30:17,05-04-2019 18:30:28
